Code,Issuer,Type,Underlying,Strike,Maturity,Moneyless,Ratio,Last,%Change,Gearing,EffGearing,IV,Premium,Delta,Turnover,Outstanding,%Outstanding,Calllevel,Issued,AdjLast,Time
61573,CS,CBBC/BULL,3968,34.48,2019-12-30,6.049,100,0.03,-9.091,12.2333,0,0,2.12534,0,17040,450000,0.642857,34.88,70000000,2.99999993294477,2019-08-22 15:00:00
61583,CS,CBBC/BULL,2318,62.98,2019-11-22,30.447,100,0.275,0,3.29273,0,0,-0.0773054,0,0,70000,0.0875,63.58,80000000,27.5000005960464,2019-08-22 15:00:00
61588,CS,CBBC/BULL,2318,80.64,2019-12-30,10.944,100,0.103,-1.905,8.79126,0,0,0.430701,0,0,260000,0.325,81.24,80000000,10.3000000119209,2019-08-22 15:00:00
61592,CS,CBBC/BEAR,2318,103.48,2020-01-30,14.279,100,0.132,0,6.85985,0,0,0.298178,0,0,9080000,15.1333,102.88,60000000,13.1999999284744,2019-08-22 15:00:00
61597,HS,CBBC/BULL,HSI,22148,2019-12-30,14.916,20000,0,0,6.74372,0,0,-0.087435,0,0,0,0,22298,150000000,0,2019-08-22 15:00:00
61600,HS,CBBC/BEAR,HSCE,11728,2019-09-27,15.888,10000,0.168,2.439,6.02386,0,0,0.712247,0,0,0,0,11628,50000000,1679.99997735024,2019-08-22 15:00:00
61601,HS,CBBC/BEAR,0700,383.38,2019-11-07,15.406,100,0.51,2,6.51373,0,0,-0.0541842,0,0,120000,0.3,380.88,40000000,50.9999990463257,2019-08-22 15:00:00
61604,HS,CBBC/BULL,HSI,22648,2019-12-30,12.995,20000,0.17,-6.593,7.65611,0,0,0.0662293,0,0,0,0,22798,150000000,3400.00003576279,2019-08-22 15:00:00
61617,VT,CBBC/BULL,6030,12.3,2020-03-06,14.583,10,0.26,0,5.53846,0,0,3.47222,0,0,130000,0.325,13.1,40000000,2.59999990463257,2019-08-22 15:00:00
61618,HS,CBBC/BEAR,2628,23.08,2019-11-11,27.514,50,0.1,1.01,3.62,0,0,0.110497,0,0,550000,0.6875,22.68,80000000,5.00000007450581,2019-08-22 15:00:00
61621,BP,CBBC/BEAR,HSI,29500,2019-09-27,13.327,10000,0.36,5.882,7.23077,0,0,0.502329,0,0,1000000,0.416667,29400,240000000,3600.00014305115,2019-08-22 15:00:00
61631,CS,CBBC/BULL,HSI,24418,2020-12-30,6.196,12000,0.13,-12.752,16.6864,0,0,-0.202683,0,0,0,0,24518,200000000,1559.99994277954,2019-08-22 15:00:00
61632,JP,CBBC/BEAR,HSI,29348,2019-08-29,12.744,10000,0.345,7.813,7.54515,0,0,0.510012,0,0,0,0,29248,200000000,3449.99998807907,2019-08-22 15:00:00
61636,JP,CBBC/BEAR,HSI,29500,2019-09-27,13.327,10000,0.365,5.797,7.13172,0,0,0.694409,0,0,0,0,29400,200000000,3650.00009536743,2019-08-22 15:00:00
61637,JP,CBBC/BEAR,HSI,29648,2019-09-27,13.896,10000,0.38,5.556,6.8502,0,0,0.702092,0,0,0,0,29548,200000000,3799.99995231628,2019-08-22 15:00:00
61646,JP,CBBC/BEAR,0700,390.6,2019-09-20,17.58,500,0.119,3.478,5.58319,0,0,0.331126,0,179800,15000,0.006,387.8,250000000,59.5000013709068,2019-08-22 15:00:00
61667,CS,CBBC/BEAR,HSI,29310,2019-09-27,12.598,10000,0.345,6.154,7.54515,0,0,0.655993,0,0,110000,0.055,29210,200000000,3449.99998807907,2019-08-22 15:00:00
61688,JP,CBBC/BEAR,HSI,30428,2019-08-29,16.892,10000,0.45,4.651,5.78461,0,0,0.394764,0,0,0,0,30328,200000000,4499.99988079071,2019-08-22 15:00:00
61690,SG,CBBC/BULL,HSI,23900,2020-12-30,8.186,10000,0.191,-11.574,13.6287,0,0,-0.848074,0,297760,1500000,0.75,24000,200000000,1909.99999642372,2019-08-22 15:00:00
61691,VT,CBBC/BULL,0941,58,2020-01-10,12.387,100,0.085,-9.574,7.78824,0,0,0.453172,0,0,0,0,59.1,50000000,8.50000008940697,2019-08-22 15:00:00
61695,SG,CBBC/BULL,HSI,24308,2020-12-30,6.618,12000,0.13,-12.752,16.6864,0,0,-0.62526,0,6550,340000,0.17,24408,200000000,1559.99994277954,2019-08-22 15:00:00
61698,VT,CBBC/BEAR,0386,7.1,2019-12-06,53.348,5,0.54,0,1.71481,0,0,4.9676,0,0,0,0,6.95,40000000,2.70000010728836,2019-08-22 15:00:00
61709,VT,CBBC/BEAR,0857,4.74,2020-01-17,23.76,10,0.106,4.95,3.61321,0,0,3.91645,0,0,0,0,4.59,50000000,1.05999998748302,2019-08-22 15:00:00
61710,VT,CBBC/BULL,0857,3.2,2020-01-10,16.449,10,0,0,5.39437,0,0,2.08877,0,0,0,0,3.35,50000000,0,2019-08-22 15:00:00
61715,CS,CBBC/BEAR,HSI,29438,2019-10-30,13.089,12000,0.3,5.263,7.23077,0,0,0.740509,0,0,30000,0.015,29338,200000000,3600.00014305115,2019-08-22 15:00:00
61717,CS,CBBC/BEAR,HSI,29588,2019-10-30,13.666,10000,0.37,5.714,7.03534,0,0,0.548428,0,0,0,0,29488,200000000,3700.00004768372,2019-08-22 15:00:00
61723,SG,CBBC/BULL,3968,34.5,2020-02-10,5.995,100,0.03,-11.765,12.2333,0,0,2.17984,0,61350,10560000,10.56,34.9,100000000,2.99999993294477,2019-08-22 15:00:00
61742,CS,CBBC/BEAR,HSI,29748,2019-11-28,14.28,12000,0.325,4.839,6.67455,0,0,0.702092,0,0,0,0,29648,200000000,3899.99985694885,2019-08-22 15:00:00
61745,MB,CBBC/BULL,2628,16.7,2019-09-30,7.735,10,0.162,-8.989,11.1728,0,0,1.21547,0,0,10000,0.025641,17.1,39000000,1.62000000476837,2019-08-22 15:00:00
61749,SG,CBBC/BEAR,0941,92.2,2019-10-09,39.275,100,0.28,1.818,2.36429,0,0,3.02115,0,0,0,0,91,100000000,28.0000001192093,2019-08-22 15:00:00
61757,CS,CBBC/BEAR,HSI,29918,2019-10-30,14.933,12000,0.34,4.615,6.38009,0,0,0.740509,0,0,200000,0.1,29818,200000000,4080.00004291534,2019-08-22 15:00:00
61774,SG,CBBC/BEAR,2018,54,2019-12-30,41.547,100,0.17,4.294,2.24412,0,0,3.01442,0,3400,120000,0.12,50,100000000,17.0000001788139,2019-08-22 15:00:00
61792,UB,CBBC/BULL,1093,9.9,2019-08-26,34.783,10,0.53,3.922,2.86415,0,0,0.131752,0,0,0,0,10.6,40000000,5.29999971389771,2019-08-22 15:00:00
61797,HS,CBBC/BULL,1299,61.78,2020-01-06,19.03,100,0.149,-8.025,5.12081,0,0,0.498034,0,49380,2140000,3.56667,62.48,60000000,14.9000003933907,2019-08-22 15:00:00
61805,UB,CBBC/BULL,2628,16.2,2019-08-26,10.497,10,0.203,-8.969,8.91626,0,0,0.718232,0,105000,0,0,16.6,40000000,2.02999994158745,2019-08-22 15:00:00
61806,CS,CBBC/BEAR,0700,388.18,2019-11-28,16.851,500,0.113,1.802,5.87965,0,0,0.156532,0,185370,230000,0.23,385.38,100000000,56.4999990165234,2019-08-22 15:00:00
61808,SG,CBBC/BEAR,0700,432.8,2019-10-23,30.283,100,1,0,3.322,0,0,-0.180614,0,0,108000,0.135,430,80000000,100,2019-08-22 15:00:00
61814,SG,CBBC/BEAR,0700,417.8,2019-10-28,25.768,100,0.85,3.659,3.90824,0,0,-0.180614,0,0,130000,0.1625,415,80000000,85.0000023841858,2019-08-22 15:00:00
61818,SG,CBBC/BULL,2382,48,2019-12-05,54.717,100,0.6,1.695,1.76667,0,0,1.88679,0,0,150000,0.375,52,40000000,60.0000023841858,2019-08-22 15:00:00
61819,HS,CBBC/BULL,1918,18.68,2019-12-16,44.815,100,0.158,-8.671,2.14241,0,0,1.86115,0,0,0,0,20.18,100000000,15.8000007271767,2019-08-22 15:00:00
61823,HT,CBBC/BEAR,HSI,29500,2019-09-27,13.327,10000,0.365,5.797,7.13172,0,0,0.694409,0,0,0,0,29400,150000000,3650.00009536743,2019-08-22 15:00:00
61828,SG,CBBC/BEAR,0700,403.6,2019-12-13,21.493,100,0.69,1.471,4.81449,0,0,-0.722456,0,0,900000,1.125,400.8,80000000,68.9999997615814,2019-08-22 15:00:00
61829,SG,CBBC/BULL,2382,54,2019-12-30,49.057,100,0.54,1.887,1.96296,0,0,1.88679,0,0,0,0,58,40000000,54.0000021457672,2019-08-22 15:00:00
61833,CS,CBBC/BULL,1928,31.08,2019-11-18,13.426,100,0.055,-9.836,6.52727,0,0,1.89415,0,31448,40000,0.08,31.88,50000000,5.49999997019768,2019-08-22 15:00:00
61834,HT,CBBC/BEAR,HSI,29658,2019-08-29,13.934,10000,0.38,5.556,6.8502,0,0,0.663676,0,0,0,0,29558,150000000,3799.99995231628,2019-08-22 15:00:00
61842,SG,CBBC/BULL,HSI,23858,2020-11-27,8.347,12000,0.164,-10.383,13.227,0,0,-0.786608,0,361430,10000,0.005,23958,200000000,1968.00005435944,2019-08-22 15:00:00
61853,SG,CBBC/BULL,HSI,23608,2020-12-30,9.307,10000,0.22,-9.465,11.8322,0,0,-0.855757,0,0,0,0,23708,200000000,2199.99998807907,2019-08-22 15:00:00
61860,EA,CBBC/BULL,2318,80.08,2019-08-22,11.563,50,0.233,0,7.77253,0,0,1.30315,0,0,0,0,80.88,50000000,11.6499997675419,2019-08-22 15:00:00
61865,EA,CBBC/BEAR,0388,294,2019-12-06,16.852,100,0.45,0,5.59111,0,0,1.03339,0,0,630000,2.52,292,25000000,44.9999988079071,2019-08-22 15:00:00
61899,VT,CBBC/BULL,0388,221.1,2019-09-13,12.122,100,0.295,-1.667,8.52881,0,0,-0.397456,0,0,3080000,7.7,223.1,40000000,29.4999986886978,2019-08-22 15:00:00
61903,BP,CBBC/BULL,2318,56.9,2019-10-30,37.162,100,0.335,0,2.70299,0,0,-0.165654,0,0,0,0,57.5,200000000,33.500000834465,2019-08-22 15:00:00
61919,VT,CBBC/BULL,1299,61.81,2019-10-11,18.991,100,0.161,-5.848,4.73913,0,0,2.11009,0,0,0,0,62.41,40000000,16.0999998450279,2019-08-22 15:00:00
61934,BI,CBBC/BULL,HSI,23700,2019-12-30,8.954,10000,0.26,-5.455,10.0118,0,0,1.03431,0,0,0,0,23800,150000000,2599.99990463257,2019-08-22 15:00:00
61937,CS,CBBC/BULL,2318,67.07,2019-11-21,25.93,100,0.239,-0.83,3.7887,0,0,0.463832,0,0,0,0,67.67,80000000,23.8999992609024,2019-08-22 15:00:00
61960,SG,CBBC/BULL,2318,76.3,2019-10-31,15.737,100,0.143,-0.694,6.33217,0,0,0.0552181,0,0,2105000,2.105,77,100000000,14.300000667572,2019-08-22 15:00:00
61965,CS,CBBC/BULL,0700,282.58,2019-10-08,14.937,100,0.53,0,6.26792,0,0,1.01746,0,0,61000,0.122,285.38,50000000,52.9999971389771,2019-08-22 15:00:00
61967,SG,CBBC/BULL,0914,33.2,2019-10-25,24.374,100,0.119,-4.8,3.68908,0,0,2.73349,0,0,30000,0.0375,35,80000000,11.9000002741814,2019-08-22 15:00:00
61982,SG,CBBC/BULL,2601,23.8,2020-03-20,29.69,100,0.109,0,3.1055,0,0,2.51108,0,0,61720000,61.72,24.6,100000000,10.8999997377396,2019-08-22 15:00:00
61985,HS,CBBC/BEAR,0700,419.38,2019-11-18,26.243,500,0.175,1.744,3.79657,0,0,0.0963275,0,0,0,0,416.88,100000000,87.4999985098839,2019-08-22 15:00:00
62003,BI,CBBC/BULL,0700,296.8,2019-11-20,10.656,500,0.077,-4.938,8.62857,0,0,0.933173,0,78500,40000,0.02,300,200000000,38.4999997913837,2019-08-22 15:00:00
62021,VT,CBBC/BULL,0388,213.1,2019-09-20,15.302,100,0.385,-2.532,6.53506,0,0,3.53012e-016,0,0,0,0,215.1,40000000,38.4999990463257,2019-08-22 15:00:00
62023,VT,CBBC/BULL,1299,59.4,2019-10-18,22.149,100,0.188,-5.051,4.05851,0,0,2.49017,0,0,0,0,60,40000000,18.7999993562698,2019-08-22 15:00:00
62025,VT,CBBC/BULL,2628,15.1,2019-10-25,16.575,10,0.335,-2.899,5.40299,0,0,1.9337,0,0,0,0,15.5,40000000,3.3500000834465,2019-08-22 15:00:00
62034,MB,CBBC/BULL,0388,203.38,2019-09-30,19.165,100,0.485,-1.02,5.18763,0,0,0.111288,0,0,10000,0.05,205.38,20000000,48.5000014305115,2019-08-22 15:00:00
62038,CS,CBBC/BULL,1918,19.48,2020-04-09,42.452,100,0.152,-8.982,2.22697,0,0,2.45199,0,0,0,0,21.28,80000000,15.1999995112419,2019-08-22 15:00:00
62039,UB,CBBC/BULL,0700,297,2019-12-23,10.596,500,0.078,-3.704,8.51795,0,0,1.14389,0,0,340000,0.17,300,200000000,39.0000008046627,2019-08-22 15:00:00
62040,UB,CBBC/BULL,0700,307,2019-12-16,7.586,500,0.056,-5.085,11.8643,0,0,0.842866,0,1180480,6225000,3.1125,310,200000000,28.0000008642673,2019-08-22 15:00:00
62049,GS,CBBC/BULL,HSI,23008,2020-11-27,11.612,10000,0.28,-6.667,9.2967,0,0,-0.855757,0,0,50000,0.025,23108,200000000,2800.00001192093,2019-08-22 15:00:00
62059,GS,CBBC/BULL,HSI,22708,2020-11-27,12.765,10000,0,0,8.53468,0,0,-1.04784,0,0,0,0,22808,200000000,0,2019-08-22 15:00:00
62061,GS,CBBC/BULL,HSI,22508,2020-11-27,13.533,10000,0,0,8.00946,0,0,-1.04784,0,0,0,0,22608,200000000,0,2019-08-22 15:00:00
62077,UB,CBBC/BULL,2018,28.8,2019-10-31,24.509,100,0.111,-2.632,3.43694,0,0,4.58716,0,0,0,0,32.8,40000000,11.1000001430511,2019-08-22 15:00:00
62101,VT,CBBC/BULL,0388,198.1,2019-09-20,21.264,100,0.55,0,4.57455,0,0,0.596184,0,0,0,0,200.1,40000000,55.0000011920929,2019-08-22 15:00:00
62120,VT,CBBC/BEAR,HSI,31980,2020-03-30,22.855,10000,0,0,4.19851,0,0,0.963322,0,0,0,0,31980,80000000,0,2019-08-22 15:00:00
62131,HS,CBBC/BULL,0700,299.48,2020-01-20,9.849,500,0.074,-2.632,8.97838,0,0,1.28838,0,3678450,4200000,2.8,301.98,150000000,37.0000004768372,2019-08-22 15:00:00
62136,HS,CBBC/BULL,0788,1.38,2020-01-20,25.405,5,0.1,-0.99,3.7,0,0,1.62162,0,22190,1190000,2.975,1.48,40000000,0.500000007450581,2019-08-22 15:00:00
62146,HS,CBBC/BULL,0388,204.88,2020-01-06,18.569,500,0.093,-2.105,5.41075,0,0,-0.0874404,0,0,350000,0.35,206.88,100000000,46.5000011026859,2019-08-22 15:00:00
62154,VT,CBBC/BEAR,HSI,31480,2020-03-30,20.934,10000,0,0,4.5668,0,0,0.963322,0,0,0,0,31480,80000000,0,2019-08-22 15:00:00
62155,HS,CBBC/BULL,0027,38.58,2019-12-30,21.185,100,0.106,-5.357,4.61792,0,0,0.469867,0,1078900,2400000,4,39.38,60000000,10.5999998748302,2019-08-22 15:00:00
62180,HT,CBBC/BEAR,0700,417.6,2019-11-04,25.707,100,0.86,1.176,3.86279,0,0,0.180614,0,0,130000,0.325,414.8,40000000,86.0000014305115,2019-08-22 15:00:00
62185,HT,CBBC/BEAR,0700,422.6,2019-10-31,27.213,100,0.91,1.111,3.65055,0,0,0.180614,0,373800,60000,0.15,419.8,40000000,91.0000026226044,2019-08-22 15:00:00
62191,HS,CBBC/BULL,HSCE,9598,2019-12-30,5.159,10000,0.052,-11.864,19.4617,0,0,-0.0205532,0,6132620,1610000,2.68333,9698,60000000,520.000010728836,2019-08-22 15:00:00
62195,HS,CBBC/BULL,2382,55.88,2019-12-30,47.283,100,0.51,0,2.07843,0,0,0.830189,0,0,0,0,59.88,40000000,50.9999990463257,2019-08-22 15:00:00
62210,VT,CBBC/BULL,3690,40.1,2019-12-20,42.673,50,0.62,0,2.25645,0,0,1.64403,0,0,0,0,43.1,40000000,31.0000002384186,2019-08-22 15:00:00
62229,VT,CBBC/BEAR,HSI,31840,2020-03-30,22.317,10000,0.59,3.509,4.41199,0,0,0.348664,0,0,100000,0.125,31690,80000000,5899.99973773956,2019-08-22 15:00:00
62240,GS,CBBC/BULL,0700,309.68,2019-08-27,6.779,100,0.26,-7.143,12.7769,0,0,1.04756,0,53000,0,0,312.18,80000000,25.9999990463257,2019-08-22 15:00:00
62250,SG,CBBC/BEAR,0386,5.65,2019-12-30,22.03,10,0.114,5.556,4.0614,0,0,2.59179,0,0,20000,0.05,5.5,40000000,1.14000000059605,2019-08-22 15:00:00
62252,CS,CBBC/BULL,2318,75.68,2019-12-20,16.422,100,0.153,-1.923,5.9183,0,0,0.474876,0,15100,200000,0.25,76.28,80000000,15.2999997138977,2019-08-22 15:00:00
62263,GS,CBBC/BULL,2822,12.98,2019-11-25,11.218,10,0.172,-1.149,8.5,0,0,0.547196,0,0,0,0,13.08,100000000,1.72000005841255,2019-08-22 15:00:00
62270,SG,CBBC/BULL,0386,3.85,2020-02-19,16.847,10,0.077,-10.465,6.01299,0,0,-0.215983,0,78942,980000,2.45,4,40000000,0.769999995827675,2019-08-22 15:00:00
62273,SG,CBBC/BEAR,0788,2.38,2019-12-30,28.649,5,0.11,0.917,3.36364,0,0,1.08108,0,0,30000,0.025,2.28,120000000,0.549999997019768,2019-08-22 15:00:00
62275,SG,CBBC/BEAR,0857,4.65,2019-11-28,21.41,10,0.09,7.143,4.25556,0,0,2.08877,0,0,0,0,4.5,40000000,0.900000035762787,2019-08-22 15:00:00
62279,GS,CBBC/BULL,0388,208.08,2019-12-30,17.297,100,0.43,-3.371,5.85116,0,0,-0.206677,0,86500,1000000,1.25,210.08,80000000,43.0000007152557,2019-08-22 15:00:00
62280,BP,CBBC/BULL,2318,66.9,2019-10-30,26.118,100,0.237,-0.42,3.82068,0,0,0.0552181,0,0,0,0,67.5,200000000,23.7000003457069,2019-08-22 15:00:00
62288,JP,CBBC/BULL,HSI,24728,2020-11-27,5.005,10000,0.119,-16.783,21.8746,0,0,-0.43318,0,328380,4000000,2,24828,200000000,1190.00002741814,2019-08-22 15:00:00
62296,CS,CBBC/BULL,0700,309.58,2020-02-27,6.809,500,0.054,-5.263,12.3037,0,0,1.31848,0,395195,3945000,3.945,312.38,100000000,27.0000007003546,2019-08-22 15:00:00
62301,VT,CBBC/BULL,2007,7.21,2019-11-08,26.802,10,0.265,-3.636,3.71698,0,0,0.101523,0,0,0,0,7.71,40000000,2.64999985694885,2019-08-22 15:00:00
62303,BP,CBBC/BULL,2318,69.4,2019-10-30,23.357,100,0.211,-0.472,4.29147,0,0,-0.0552181,0,0,0,0,70,200000000,21.0999995470047,2019-08-22 15:00:00
62309,CS,CBBC/BULL,0175,9.78,2020-05-28,17.677,50,0.048,50,4.95,0,0,2.52525,0,104345,750000,0.75,10.28,100000000,2.40000002086163,2019-08-22 15:00:00
62311,CS,CBBC/BULL,0788,1.38,2020-01-30,25.405,5,0.105,-2.778,3.52381,0,0,2.97297,0,0,20000,0.05,1.48,40000000,0.524999983608723,2019-08-22 15:00:00
62331,UB,CBBC/BULL,HSI,24500,2020-10-29,5.881,10000,0.136,-15,19.1403,0,0,-0.655993,0,3583130,10850000,5.425,24600,200000000,1360.00007390976,2019-08-22 15:00:00
62334,SG,CBBC/BEAR,HSI,29310,2019-10-30,12.598,10000,0.345,7.813,7.54515,0,0,0.655993,0,0,1520000,0.608,29210,250000000,3449.99998807907,2019-08-22 15:00:00
62353,JP,CBBC/BULL,HSI,24428,2020-11-27,6.157,10000,0.148,-14.451,17.5884,0,0,-0.471596,0,45500,200000,0.1,24528,200000000,1480.00001907349,2019-08-22 15:00:00
62359,VT,CBBC/BEAR,HSI,31040,2019-12-30,19.244,10000,0,0,5.00592,0,0,0.732825,0,0,0,0,30890,80000000,0,2019-08-22 15:00:00
62372,HS,CBBC/BEAR,HSI,31838,2019-10-30,22.309,20000,0.3,1.695,4.33846,0,0,0.740509,0,0,0,0,31688,120000000,6000.00023841858,2019-08-22 15:00:00
62373,JP,CBBC/BULL,HSI,24128,2020-12-30,7.31,10000,0.176,-12,14.7902,0,0,-0.548428,0,0,730000,0.365,24228,200000000,1759.99999046326,2019-08-22 15:00:00
62375,HS,CBBC/BEAR,HSI,30638,2019-10-30,17.699,20000,0.241,4.783,5.40057,0,0,0.817341,0,0,200000,0.166667,30488,120000000,4819.9999332428,2019-08-22 15:00:00
62377,SG,CBBC/BEAR,HSI,29468,2019-10-30,13.205,12000,0.3,5.263,7.23077,0,0,0.62526,0,0,70000,0.028,29368,250000000,3600.00014305115,2019-08-22 15:00:00
62379,UB,CBBC/BULL,HSI,24768,2020-12-30,4.851,12000,0.095,-16.667,22.834,0,0,-0.471596,0,2435360,58410000,29.205,24868,200000000,1139.99998569489,2019-08-22 15:00:00
62383,HS,CBBC/BEAR,HSI,31038,2019-12-30,19.236,20000,0.255,3.659,5.10407,0,0,0.356348,0,0,190000,0.158333,30888,120000000,5099.99990463257,2019-08-22 15:00:00
62390,JP,CBBC/BULL,0700,308.4,2019-11-08,7.164,500,0.053,-5.357,12.5358,0,0,0.812763,0,58270,5940000,2.376,311.2,250000000,26.4999996870756,2019-08-22 15:00:00
62393,VT,CBBC/BEAR,0700,452.9,2019-12-20,36.334,500,0.24,1.266,2.76833,0,0,-0.210716,0,0,190000,0.19,449.9,100000000,119.999997317791,2019-08-22 15:00:00
62396,JP,CBBC/BULL,0700,299.4,2019-10-11,9.874,500,0.071,-4.054,9.35775,0,0,0.812763,0,32230,10000,0.004,302.2,250000000,35.5000011622906,2019-08-22 15:00:00
62398,JP,CBBC/BULL,0700,290.4,2019-10-18,12.583,500,0.089,-2.198,7.46517,0,0,0.812763,0,144300,1240000,0.496,293.2,250000000,44.5000007748604,2019-08-22 15:00:00
62400,VT,CBBC/BEAR,0700,421.3,2019-12-20,26.821,500,0.181,1.685,3.67072,0,0,0.421433,0,0,75000,0.075,418.3,100000000,90.4999971389771,2019-08-22 15:00:00
62406,SG,CBBC/BEAR,HSI,29608,2019-09-27,13.742,10000,0.375,5.634,6.94154,0,0,0.663676,0,0,0,0,29508,250000000,3750,2019-08-22 15:00:00
62417,HS,CBBC/BULL,0914,38.08,2019-08-26,13.257,100,0.061,-10.294,7.19672,0,0,0.637813,0,61000,350000,0.875,39.88,40000000,6.10000006854534,2019-08-22 15:00:00
62430,HT,CBBC/BULL,HSI,22900,2020-11-27,12.027,10000,0,0,8.82399,0,0,-0.694409,0,0,0,0,23000,120000000,0,2019-08-22 15:00:00
62434,SG,CBBC/BEAR,HSI,29748,2019-09-27,14.28,10000,0.39,5.405,6.67455,0,0,0.702092,0,0,150000,0.06,29648,250000000,3899.99985694885,2019-08-22 15:00:00
62439,JP,CBBC/BULL,0788,1.38,2020-02-14,25.405,5,0.105,-1.869,3.52381,0,0,2.97297,0,0,50000,0.05,1.48,100000000,0.524999983608723,2019-08-22 15:00:00
62503,CS,CBBC/BULL,2318,60.98,2019-11-20,32.656,100,0.295,0,3.06949,0,0,-0.0773054,0,0,410000,0.5125,61.58,80000000,29.4999986886978,2019-08-22 15:00:00
62511,HS,CBBC/BULL,1918,14.18,2020-01-20,58.109,100,0.203,-6.452,1.66749,0,0,1.86115,0,0,0,0,15.68,100000000,20.2999994158745,2019-08-22 15:00:00
62512,CS,CBBC/BULL,2318,59.08,2019-11-18,34.754,100,0.315,0,2.8746,0,0,0.0331309,0,0,0,0,59.68,80000000,31.4999997615814,2019-08-22 15:00:00
62533,CS,CBBC/BULL,2318,57.98,2019-12-11,35.969,100,0.325,0,2.78615,0,0,-0.0773054,0,0,0,0,58.58,80000000,32.4999988079071,2019-08-22 15:00:00
62542,SG,CBBC/BULL,3968,23.1,2019-09-20,37.057,100,0.146,-0.68,2.5137,0,0,2.7248,0,0,15000,0.025,23.5,60000000,14.5999997854233,2019-08-22 15:00:00
62547,SG,CBBC/BEAR,HSI,31488,2019-08-29,19.863,10000,0.61,0,4.30656,0,0,3.35759,0,0,0,0,0,200000000,6100.00014305115,2019-08-21 16:35:00
62548,CS,CBBC/BULL,2382,47.38,2019-11-21,55.302,100,0.6,0,1.76667,0,0,1.30189,0,0,0,0,51.38,40000000,60.0000023841858,2019-08-22 15:00:00
62552,SG,CBBC/BEAR,1810,12.2,2019-10-30,37.079,10,0.345,1.471,2.57971,0,0,1.68539,0,0,68000,0.17,11.8,40000000,3.44999998807907,2019-08-22 15:00:00
62556,SG,CBBC/BEAR,1810,13.2,2019-11-28,48.315,10,0.445,3.488,2,0,0,1.68539,0,0,0,0,12.8,40000000,4.44999992847443,2019-08-22 15:00:00
62557,SG,CBBC/BEAR,3188,48.4,2019-11-28,12.821,100,0.066,0,6.5,0,0,2.5641,0,0,902000,0.902,48,100000000,6.59999996423721,2019-08-22 15:00:00
62570,CS,CBBC/BULL,2018,29.98,2019-12-10,21.415,100,0.087,-7.447,4.38506,0,0,1.38925,0,115150,4940000,12.35,33.98,40000000,8.69999974966049,2019-08-22 15:00:00
62577,SG,CBBC/BULL,3188,39.6,2020-03-10,7.692,100,0.036,2.857,11.9167,0,0,0.699301,0,3600,1806000,1.806,40,100000000,3.59999984502792,2019-08-22 15:00:00
62587,HS,CBBC/BULL,3690,39.18,2019-10-28,43.989,100,0.315,3.279,2.22063,0,0,1.0436,0,0,10000,0.025,42.18,40000000,31.4999997615814,2019-08-22 15:00:00
62590,HS,CBBC/BEAR,0388,325.88,2019-12-02,29.523,500,0.157,1.29,3.2051,0,0,1.67727,0,0,0,0,323.88,100000000,78.5000026226044,2019-08-22 15:00:00
62591,CS,CBBC/BULL,0175,9.58,2019-11-01,19.36,10,0.25,48.81,4.752,0,0,1.6835,0,709844,528000,1.32,10.08,40000000,2.5,2019-08-22 15:00:00
62594,CS,CBBC/BULL,0175,8.88,2019-11-27,25.253,10,0.32,33.891,3.7125,0,0,1.6835,0,32630,1011000,2.5275,9.38,40000000,3.19999992847443,2019-08-22 15:00:00
62603,HS,CBBC/BULL,3690,35.18,2019-11-18,49.707,100,0.355,2.899,1.97042,0,0,1.0436,0,0,0,0,38.18,40000000,35.4999989271164,2019-08-22 15:00:00
62616,BP,CBBC/BULL,2318,84.4,2020-09-29,6.792,100,0.06,-1.639,15.0917,0,0,-0.165654,0,45400,26100000,13.05,85,200000000,5.99999986588955,2019-08-22 15:00:00
62624,UB,CBBC/BULL,2822,12.7,2019-09-23,13.133,10,0.2,-1.478,7.31,0,0,0.547196,0,0,30000,0.06,12.8,50000000,2.00000002980232,2019-08-22 15:00:00
62627,CS,CBBC/BULL,HSI,24318,2021-01-28,6.58,12000,0,0,16.0684,0,0,-0.356348,0,0,0,0,24418,200000000,0,2019-08-22 15:00:00
62631,CS,CBBC/BULL,HSI,24118,2020-10-29,7.348,12000,0.153,-11.047,14.178,0,0,-0.294882,0,0,100000,0.05,24218,200000000,1835.99996566772,2019-08-22 15:00:00
62632,CS,CBBC/BULL,HSI,23818,2020-10-29,8.501,10000,0,0,12.6363,0,0,-0.586844,0,0,0,0,23918,200000000,0,2019-08-22 15:00:00
62633,CS,CBBC/BULL,HSI,23618,2021-02-25,9.269,12000,0,0,11.2981,0,0,-0.417813,0,0,0,0,23718,200000000,0,2019-08-22 15:00:00
62638,HT,CBBC/BULL,2318,80.08,2019-10-04,11.563,100,0.114,-1.724,7.94298,0,0,1.02706,0,17245300,3100000,6.2,80.8,50000000,11.4000000059605,2019-08-22 15:00:00
62641,HT,CBBC/BULL,3690,40.8,2019-09-09,41.673,100,0.285,1.786,2.45439,0,0,-0.929235,0,0,34330000,38.1444,43.8,90000000,28.4999996423721,2019-08-22 15:00:00
62643,HT,CBBC/BULL,3690,35.8,2019-09-09,48.821,100,0.34,3.03,2.05735,0,0,-0.214439,0,0,150000,0.166667,38.8,90000000,34.0000003576279,2019-08-22 15:00:00
